Product,Price,Imagepath,Dataurl,Label
假兩件襯衫領POLO上衣,680,.\\pic\\clothes\\polo_simplecolor\\106.jpg,https://24h.pchome.com.tw/prod/DICU43-A90092B9M,polo_simplecolor
Men Inc.「強悍型男」清涼透氣POLO衫 (白色),399,.\\pic\\clothes\\polo_simplecolor\\108.jpg,https://24h.pchome.com.tw/prod/DIAIPD-A9007ZL6P,polo_simplecolor
United Athle 5050 高機能網眼POLO衫 - 藏青,490,.\\pic\\clothes\\polo_simplecolor\\1010.jpg,https://24h.pchome.com.tw/prod/DICU45-A9009TUQO,polo_simplecolor
U.CR+男款休閒運動POLO衫(鯊魚灰),490,.\\pic\\clothes\\polo_simplecolor\\1011.jpg,https://24h.pchome.com.tw/prod/DEBL2T-A77650409,polo_simplecolor
Skywalkers 《經典款排汗POLO衫》(中灰),590,.\\pic\\clothes\\polo_simplecolor\\1014.jpg,https://24h.pchome.com.tw/prod/DEBNJG-A9009SU0Z,polo_simplecolor
[UF72]空軍一號抗UV純正天然棉吸濕排汗國際機長制服加厚版POLO杉AF-827 白,1090,.\\pic\\clothes\\polo_simplecolor\\1015.jpg,https://24h.pchome.com.tw/prod/DICFUK-A90099C9L,polo_simplecolor
Valentino Rudy范倫鐵諾.路迪-吸濕排汗螺紋領Polo衫-白底藍條,980,.\\pic\\clothes\\polo_simplecolor\\1016.jpg,https://24h.pchome.com.tw/prod/DICL71-A9008ZYGJ,polo_simplecolor
Columbia哥倫比亞 男款 防曬30快排POLO衫-深藍　UAE01260NY,1880,.\\pic\\clothes\\polo_simplecolor\\1017.jpg,https://24h.pchome.com.tw/prod/DXAL16-A9008Y9S8,polo_simplecolor
《J.Y》速乾透氣男女素面休閒POLO衫 - 寶藍,188,.\\pic\\clothes\\polo_simplecolor\\1018.jpg,https://24h.pchome.com.tw/prod/DICFS2-A9007NU4U,polo_simplecolor
美國Hanes Polo衫【Hanes繡花仿真Logo】【寶藍色】男,299,.\\pic\\clothes\\polo_simplecolor\\1019.jpg,https://24h.pchome.com.tw/prod/DIAIBI-A75995760,polo_simplecolor
CARAVA《男款吸濕排汗POLO衫》(松果綠),199,.\\pic\\clothes\\polo_simplecolor\\110.jpg,https://24h.pchome.com.tw/prod/DEBL04-A77138466,polo_simplecolor
【STORMTECH】H2X-DRY 吸濕排汗抗UV POLO IPS-4-男綠,890,.\\pic\\clothes\\polo_simplecolor\\111.jpg,https://24h.pchome.com.tw/prod/DEBLAB-A90068HD9,polo_simplecolor
A&F 經典Logo刺繡大麋鹿Polo衫,2380,.\\pic\\clothes\\polo_simplecolor\\112.jpg,https://24h.pchome.com.tw/prod/DICU6B-A9009WG7K,polo_simplecolor
【ST.MALO】美國頂尖Supima棉Classic Polo衫-1436MP-沈穩藍,499,.\\pic\\clothes\\polo_simplecolor\\118.jpg,https://24h.pchome.com.tw/prod/DICFM7-A9006XSKE,polo_simplecolor
【加拿大STORMTECH】PG-1 吸濕排汗抗UV運動POLO衫-男-碳灰,756,.\\pic\\clothes\\polo_simplecolor\\119.jpg,https://24h.pchome.com.tw/prod/DXAR06-A9008A2RD,polo_simplecolor
【德國-戶外趣】男立挺短袖POLO涼爽防曬UPF50+滑順速乾(DM1702 深藍 ),780,.\\pic\\clothes\\polo_simplecolor\\1112.jpg,https://24h.pchome.com.tw/prod/DEBLQ8-A900851J0,polo_simplecolor
【ATUNAS 歐都納】ATUNAS-TEX男短袖POLO衫(A1-P1822M黑灰 吸濕排汗 舒適快乾 抗UV防曬 戶外休閒),1100,.\\pic\\clothes\\polo_simplecolor\\1114.jpg,https://24h.pchome.com.tw/prod/DXBC0R-A90096OO1,polo_simplecolor
GIORDANO 男裝勝利獅王3D刺繡彈力萊卡POLO衫-27 濕地綠,499,.\\pic\\clothes\\polo_simplecolor\\1116.jpg,https://24h.pchome.com.tw/prod/DICU4A-A9008SR3H,polo_simplecolor
遊遍天下 女款抗UV吸濕排汗機能POLO衫GS10012粉紅,690,.\\pic\\clothes\\polo_simplecolor\\1117.jpg,https://24h.pchome.com.tw/prod/DEBL7D-A9008UMEC,polo_simplecolor
[UF72]空軍一號抗UV純正天然棉吸濕排汗品味休閒男馬標POLO杉UF-951 白 M.L.XL,980,.\\pic\\clothes\\polo_simplecolor\\1118.jpg,https://24h.pchome.com.tw/prod/DICGJL-A900906YO,polo_simplecolor
Hanes Polo衫【紅色】兒童,360,.\\pic\\clothes\\polo_simplecolor\\122.jpg,https://24h.pchome.com.tw/prod/DEBG86-A77818003,polo_simplecolor
Skywalkers 《時尚款排汗POLO衫》(藏青),590,.\\pic\\clothes\\polo_simplecolor\\127.jpg,https://24h.pchome.com.tw/prod/DEBL4W-A9008AJ3U,polo_simplecolor
遊遍天下 MIT台灣製男款抗UV休閒吸濕排汗POLO衫SV037紅色,690,.\\pic\\clothes\\polo_simplecolor\\128.jpg,https://24h.pchome.com.tw/prod/DEBL7E-A9007ZFAC,polo_simplecolor
Fabrizio法比奇【My Confidence 。自信】非。正式 襯衫領長袖polo衫 - 孔雀綠,616,.\\pic\\clothes\\polo_simplecolor\\1210.jpg,https://24h.pchome.com.tw/prod/DIBADV-A80675693,polo_simplecolor
GIORDANO 男裝經典拿破崙撞色刺繡彈力萊卡POLO衫-42 雪花深鯨魚藍,799,.\\pic\\clothes\\polo_simplecolor\\1211.jpg,https://24h.pchome.com.tw/prod/DICU4A-A9009V0PK,polo_simplecolor
Fabrizio法比奇【My Confidence 。自信】非。正式 襯衫領雙色織帶polo衫 - 桑椹紫,616,.\\pic\\clothes\\polo_simplecolor\\1214.jpg,https://24h.pchome.com.tw/prod/DIBADV-A80675587,polo_simplecolor
【Champion Fish】女版簡約排汗POLO衫 松黃色(CF1825),248,.\\pic\\clothes\\polo_simplecolor\\1216.jpg,https://24h.pchome.com.tw/prod/DIBAB9-A90053B1N,polo_simplecolor
遊遍天下男款吸濕排汗抗UV機能POLO衫,690,.\\pic\\clothes\\polo_simplecolor\\1217.jpg,https://24h.pchome.com.tw/prod/DEBL7E-A9009VT79,polo_simplecolor
Fabrizio法比奇  襯衫領七分袖反折條纹拼接polo衫－ 3色,616,.\\pic\\clothes\\polo_simplecolor\\131.jpg,https://24h.pchome.com.tw/prod/DIBADV-A84301875,polo_simplecolor
Fabrizio法比奇【My Confidence 。自信】非。正式 襯衫領雙色素面七分袖polo衫 - 孔雀綠,546,.\\pic\\clothes\\polo_simplecolor\\133.jpg,https://24h.pchome.com.tw/prod/DIBADV-A82033767,polo_simplecolor
